user_address,currency_tick,available,hold,create_time,modify_time
"11gWKN77zZfW5j8p3hQeKce9UvhzPVByYGigixNTCanSa1o","DOTA","221165590.0000000000000000","0.0000000000000000","2023-12-26 17:37:29","2023-12-26 17:37:29"
"11gwr1xPgGQCsDrZwcxCd9T3af2Gpuzh83RjFF2hCqHomkU","DOTA","50000000.0000000000000000","0.0000000000000000","2024-01-04 15:48:00","2024-02-22 11:06:25"
"11gYhdCJGQFTwgLkvR2dyX3Zpyzp7SSjx7SLKncTtDBZopu","DOTA","5541847.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"11hcNeAWptVzyC4Vt5g3BEVPd6h4MHGMpniveFGtZFBzbp","DOTA","255543.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"11hG7uhUQqtztxbDrTTB9qvTHBjqzCXomHFTqGT1yycvYEm","DOTA","489162.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"11HjaunVURk5zZV95Crb4k5BX6DA1v7rXm6piL6JMspV5sH","DOTA","27686200.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2023-12-26 17:37:30"
"11hkxP6JJQkn3fa3MGrFZhEU1My19sxMW9bfoNMq6vycqo7","DOTA","2086877.0000000000000000","0.0000000000000000","2023-12-26 17:37:33","2023-12-26 17:37:33"
"11HMo5sykxdaUeWkiK3Z3t77QfWUH167CacKYwU1ew8xpVZ","DOTA","336446.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"11hTMHKuxrUpcmsndUvrsBvkXF1wkRAhdRbWRuHqxuPi3e1","DOTA","10093461.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"11HXmGAekGGhJhFgv6oYSXWdmzjWkKYYmCLRf3zZVvrx4CA","DOTA","5858925.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"11ixXv8xKZUkBoxuxBd8m2RWg6JTtKSrb9DKwcDxDouZPf3","DOTA","1145873.0000000000000000","0.0000000000000000","2023-12-26 17:37:33","2023-12-26 17:37:33"
